SP,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,3.2165514616984017,3.1653355859360293,3.0843643345442446,2.983277422428151,2.866206627371061,2.7434391942820016,2.616188153741711,2.4921880944159285,2.370047321156485
0.03125,3.2164718673362382,3.1653512433513216,3.0846942849022136,2.9841945659938296,2.868162764961724,2.7472251210460494,2.6238088297686284,2.51014303701206,2.4448625002951037
0.0625,3.2167049411310327,3.166319882973358,3.0869817687420245,2.9885140892993816,2.875742339047738,2.760368816342452,2.648668126355287,2.5678404296741446,2.719158692561001
0.09375,3.217088029972709,3.167870315857198,3.0906141524636723,2.995352714429482,2.8877723872823085,2.781364752239475,2.6890411421186053,2.6661932252224925,3.348814042134947
0.125,3.2176677664585194,3.17017397695237,3.095991233734672,3.0054941556598855,2.905711456949458,2.813046955274653,2.751576401630082,2.830773577568003,4.109755522143332
0.15625,3.2183349815338174,3.1729283906366694,3.1025202736556086,3.017936808618048,2.9279608463224385,2.8529817315647996,2.8332032633425452,3.0694667980259056,4.560181827983242
0.1875,3.2192339632219626,3.176528224068228,3.110988217330555,3.0340909335831645,2.957102635568873,2.9063032993021576,2.9472967614847,3.4497898827517117,4.899034053247215
0.21875,3.2202096880268067,3.1805204360676305,3.1204908109757676,3.052427462441351,2.9906667861962712,2.9692723196874886,3.0897190545425977,3.8610209885341527,5.13494376225788
0.25,3.2213981350010394,3.1853700982539683,3.1320730838089137,3.0749378142713426,3.032485018995824,3.0499399095273123,3.284170754820508,4.15118676022966,5.316169521251492
0.28125,3.222683453374459,3.1905955208772876,3.1445998468065715,3.0995169587771993,3.078937721313487,3.142542264628367,3.5224383032358673,4.3595456076959245,5.440255895151123
0.3125,3.224156834699771,3.1966865079606697,3.1593674152221265,3.1288748713755417,3.135555688408954,3.259485793171792,3.8010584843992303,4.5287941000537835,5.531346783638367
0.34375,3.2257224252546797,3.2030974731938056,3.174951097626078,3.160150620597116,3.1971047604548453,3.391336173585503,3.9817037258974635,4.651887745601921,5.58748166751248
0.375,3.22748638073826,3.2104252942155362,3.192968032256926,3.196872369815462,3.2710716765793793,3.5554716085460214,4.124589996059637,4.749409007341772,5.62116493855128
0.40625,3.2293036006710496,3.21797359704401,3.2116563200626413,3.2354326988575055,3.350503686292937,3.7299569467581466,4.227903120460684,4.816335691274736,5.632868654600351
0.4375,3.231349561000725,3.2265050187763813,3.232951302639302,3.2800099330646693,3.444432015847509,3.8565514317860816,4.310099312909795,4.8646987737365,5.628678093145192
0.46875,3.233402631321509,3.2351490508078986,3.2547629480261815,3.3263779551183124,3.544157153492918,3.942481619872207,4.3672621921145005,4.893038289352125,5.6115174858056065
0.5,3.2357074195462046,3.2448311900903892,3.279352159605407,3.3792921369541786,3.6592410286944235,4.008805712171338,4.4092101340315,4.907081357281073,5.58093317156371
0.53125,3.237983814790392,3.2545108452908247,3.304226989808607,3.4336564970445256,3.7357555813902072,4.0538766064616905,4.4345804064117935,4.908072940849606,5.543264342687312
0.5625,3.2405162815847324,3.2652713268816775,3.332064292223007,3.4951246367865787,3.78870717740092,4.085911781746299,4.448250037965865,4.897813924899369,5.495765485860147
0.59375,3.2430053052819776,3.275928303707483,3.359896670556699,3.55723414613612,3.82242612867957,4.104310438037054,4.450912501061024,4.879612594932668,5.444731978085148
0.625,3.24572688743,3.2876484303442526,3.3907601093264303,3.607376101332747,3.844765339996263,4.113056112777949,4.444483517281952,4.852792960454508,5.386021978104416
0.65625,3.2484188463440833,3.299227014970354,3.4214028614510807,3.6332175742171966,3.8559988654513373,4.112997556516341,4.43081151906762,4.8207932551286135,5.326433336818372
0.6875,3.2512972802203373,3.3117696001906007,3.4548993488622166,3.6480481166677214,3.8591469625099406,4.105535592947119,4.409975371877115,4.781976902972096,5.260694556905473
0.71875,3.254154621053395,3.3241448203528705,3.480221663582058,3.6535244907926003,3.855318343262714,4.092377203770985,4.385040324754555,4.740836689459671,5.195795143947974
0.75,3.2571876192179765,3.3374237342152995,3.4902962022126323,3.652140984809476,3.8454508583886797,4.073269801781479,4.354270724009604,4.694021486571261,5.12570388999552
0.78125,3.2599410257568078,3.3500201227128215,3.491273420395932,3.644729949678933,3.8304316096538287,4.049670070115376,4.319439978488251,4.6443833043167135,5.0544292993068805
0.8125,3.2633307465038914,3.3616999386585613,3.487418635168483,3.6337752523532973,3.8124802118067613,4.023966743036855,4.283461994701096,4.595064854768781,4.985897056865036
0.84375,3.26650012982468,3.3619912654944297,3.47842605032122,3.618267322817099,3.7901644002346666,3.993820529533197,4.243193303032363,4.541495271152545,4.913620662159101
0.875,3.2696236939807237,3.3570022516008002,3.4666097063709973,3.600679614357909,3.7664804548843156,3.9628645407143726,4.203012056986893,4.489349406781068,4.844825425135366
0.90625,3.272111621084436,3.34814840694235,3.451447780082299,3.5797980964338487,3.7393233079870596,3.928382286777385,4.15933795835422,4.433633804110308,4.772753843085021
0.9375,3.2688500492941936,3.337335789974089,3.4350524646987406,3.558176119572029,3.7118072390564665,3.894176714409076,4.116700541033105,4.380157199538349,4.704727219322508
0.96875,3.262395386257669,3.324268188317224,3.4163687265876366,3.5339285481861484,3.6815716699925067,3.8570864385524057,4.071007609903091,4.323621952897153,4.6336855421923575
1.0,3.2549586718162313,3.310791795725195,3.3974541248887165,3.509841292069872,3.6518855365143983,3.821073648909826,4.027121049186912,4.270045172254163,4.567033376840394
